New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z
52.136847000,0.000365000,0.229858,43,72.306580,1836,0.0003,-0.114,2.496,0.869,-0.011,0.026,-0.005,-0.023,0.003,0.054,0.127,0.018,-0.048,-0.061,2.901,1.062,1500,1500,900,1500,0.000,0.000,0.000,1,81,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52.137085000,0.000603000,0.239990,43,98.202888,1837,-0.0099,-0.114,2.496,0.869,-0.008,0.027,-0.002,-0.021,0.006,0.051,0.146,0.096,-0.111,-0.061,2.901,1.062,1500,1500,900,1500,0.000,0.000,0.000,1,81,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52.154610000,0.018128000,0.250000,43,4310.344727,1838,0.0075,-0.114,2.496,0.869,-0.008,0.026,0.002,-0.018,0.011,0.047,0.194,0.192,-0.195,-0.061,2.901,1.062,1500,1500,900,1500,0.000,0.000,0.000,1,81,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52.161793000,0.025311000,0.260010,43,57.071110,1839,-0.0028,-0.114,2.497,0.869,-0.003,0.026,0.004,-0.015,0.012,0.044,0.217,0.165,-0.221,-0.061,2.901,1.062,1500,1500,900,1500,0.000,0.000,0.000,1,81,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52.169085000,0.032603000,0.269897,43,139.333984,1840,-0.0026,-0.114,2.497,0.869,0.005,0.030,0.005,-0.013,0.011,0.043,0.200,0.093,-0.187,-0.061,2.901,1.062,1500,1500,900,1500,0.000,0.000,0.000,1,81,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52.178517000,0.042035000,0.279175,43,137.249527,1841,0.0001,-0.114,2.497,0.870,0.004,0.034,0.011,-0.016,0.011,0.043,0.092,0.076,-0.131,-0.114,2.495,0.969,1506,1497,950,1505,-0.000,-0.002,0.124,1,81,0,-0.000,-0.000,-0.004,-0.005,-0.000,-0.002,0.099
52.185083000,0.048601000,0.289795,43,106.112053,1842,-0.0041,-0.114,2.498,0.870,0.012,0.034,0.013,-0.016,0.010,0.044,0.069,0.034,-0.086,-0.114,2.495,0.969,1506,1494,1000,1506,-0.001,-0.004,0.248,1,81,0,-0.000,-0.000,-0.012,-0.012,-0.001,-0.002,0.099
52.195175000,0.058693000,0.299683,43,152.485519,1843,0.0002,-0.113,2.498,0.870,0.018,0.034,0.013,-0.015,0.009,0.044,0.060,0.002,-0.050,-0.114,2.495,0.969,1506,1490,1050,1506,-0.002,-0.007,0.372,1,81,0,-0.001,-0.000,-0.018,-0.019,-0.001,-0.003,0.099
52.204036000,0.067554000,0.309326,43,99.176834,1844,-0.0008,-0.113,2.498,0.870,0.023,0.034,0.013,-0.017,0.007,0.045,0.008,-0.037,-0.027,-0.114,2.495,0.969,1506,1488,1100,1506,-0.004,-0.010,0.495,1,81,0,-0.001,-0.000,-0.023,-0.024,-0.001,-0.003,0.099
52.214683000,0.078201000,0.318604,43,112.943306,1845,0.0014,-0.112,2.499,0.870,0.031,0.037,0.015,-0.016,0.006,0.044,0.010,-0.075,-0.050,-0.114,2.495,0.969,1507,1484,1150,1506,-0.006,-0.013,0.619,1,81,0,-0.001,-0.000,-0.031,-0.032,-0.002,-0.003,0.099
52.228563000,0.092081000,0.329956,43,93.993797,1846,0.0025,-0.112,2.499,0.871,0.029,0.035,0.019,-0.019,0.005,0.041,-0.056,-0.064,-0.089,-0.114,2.495,0.969,1507,1485,1200,1505,-0.008,-0.017,0.742,1,81,0,-0.001,-0.000,-0.029,-0.030,-0.002,-0.004,0.098
52.234611000,0.098129000,0.339966,43,72.087662,1847,-0.0040,-0.112,2.499,0.871,0.031,0.031,0.026,-0.024,0.003,0.039,-0.165,-0.104,-0.126,-0.114,2.495,0.969,1506,1484,1250,1505,-0.010,-0.021,0.864,1,81,0,-0.001,-0.000,-0.031,-0.033,-0.003,-0.004,0.098
52.244400000,0.107918000,0.349976,43,165.508102,1848,-0.0002,-0.111,2.500,0.871,0.036,0.034,0.022,-0.020,0.003,0.036,-0.025,-0.089,-0.175,-0.114,2.495,0.969,1507,1481,1300,1504,-0.013,-0.025,0.986,1,81,0,-0.002,-0.000,-0.036,-0.037,-0.003,-0.004,0.098
52.254784000,0.118302000,0.359619,43,102.239037,1849,0.0007,-0.111,2.500,0.872,0.035,0.032,0.024,-0.020,0.002,0.034,-0.012,-0.075,-0.176,-0.114,2.495,0.969,1506,1482,1350,1504,-0.017,-0.030,1.108,1,81,0,-0.002,-0.000,-0.035,-0.037,-0.003,-0.005,0.097
52.264733000,0.128251000,0.368896,43,96.357681,1850,0.0007,-0.111,2.500,0.872,0.031,0.028,0.029,-0.023,0.003,0.034,-0.098,-0.045,-0.135,-0.114,2.495,0.969,1506,1484,1400,1504,-0.020,-0.034,1.229,1,81,0,-0.002,-0.000,-0.031,-0.032,-0.004,-0.005,0.097
52.275676000,0.139194000,0.380005,43,100.593498,1851,-0.0002,-0.111,2.500,0.872,0.028,0.026,0.028,-0.026,0.003,0.034,-0.134,-0.021,-0.096,-0.114,2.495,0.969,1505,1485,1450,1504,-0.024,-0.039,1.350,1,81,0,-0.002,-0.000,-0.028,-0.030,-0.004,-0.005,0.097
52.287114000,0.150632000,0.389648,43,91.441109,1852,0.0018,-0.110,2.501,0.873,0.030,0.027,0.027,-0.026,0.004,0.034,-0.101,-0.004,-0.077,-0.114,2.495,0.969,1506,1484,1500,1504,-0.028,-0.045,1.471,1,81,0,-0.002,-0.000,-0.030,-0.032,-0.004,-0.005,0.097
52.294552000,0.158070000,0.400391,43,87.496719,1853,-0.0033,-0.109,2.501,0.872,0.040,0.031,0.020,-0.019,0.002,0.033,0.098,-0.052,-0.085,-0.114,2.495,0.969,1506,1479,1550,1504,-0.033,-0.050,1.592,1,81,0,-0.002,-0.000,-0.040,-0.042,-0.005,-0.006,0.097
52.305214000,0.168732000,0.410034,43,134.553284,1854,0.0010,-0.109,2.502,0.873,0.039,0.032,0.016,-0.015,0.001,0.033,0.172,-0.062,-0.056,-0.114,2.495,0.969,1507,1479,1600,1504,-0.039,-0.056,1.712,1,81,0,-0.003,-0.000,-0.039,-0.042,-0.005,-0.006,0.097
52.314767000,0.178285000,0.420166,43,93.861458,1855,-0.0006,-0.109,2.502,0.873,0.036,0.031,0.016,-0.013,0.001,0.032,0.169,-0.040,-0.071,-0.114,2.495,0.969,1507,1481,1650,1504,-0.044,-0.063,1.833,1,81,0,-0.003,-0.000,-0.036,-0.039,-0.006,-0.006,0.096
52.330567000,0.194085000,0.429443,43,104.766891,1856,0.0065,-0.109,2.502,0.873,0.035,0.028,0.019,-0.011,0.001,0.031,0.177,-0.025,-0.070,-0.114,2.495,0.969,1506,1481,1700,1504,-0.050,-0.069,1.953,1,81,0,-0.003,-0.000,-0.035,-0.038,-0.006,-0.007,0.096
52.339777000,0.203295000,0.437622,43,63.311176,1857,0.0010,-0.108,2.502,0.873,0.033,0.027,0.020,-0.011,0.001,0.031,0.155,-0.036,-0.067,-0.114,2.495,0.969,1506,1482,1750,1504,-0.056,-0.076,2.073,1,81,0,-0.003,-0.000,-0.033,-0.036,-0.006,-0.007,0.096
52.345546000,0.209064000,0.449951,43,108.660217,1858,-0.0066,-0.108,2.502,0.873,0.027,0.024,0.021,-0.010,0.001,0.031,0.132,-0.031,-0.048,-0.114,2.495,0.969,1505,1485,1800,1504,-0.062,-0.083,2.192,1,81,0,-0.003,-0.000,-0.027,-0.030,-0.006,-0.007,0.096
52.355642000,0.219160000,0.459839,43,173.520737,1859,0.0002,-0.108,2.502,0.874,0.030,0.020,0.018,-0.005,0.001,0.030,0.231,-0.013,-0.067,-0.114,2.495,0.969,1505,1483,1850,1504,-0.069,-0.090,2.312,1,81,0,-0.003,-0.000,-0.030,-0.034,-0.007,-0.007,0.095
52.369750000,0.233268000,0.469727,43,99.127678,1860,0.0042,-0.107,2.503,0.874,0.033,0.018,0.018,-0.000,0.001,0.029,0.287,-0.008,-0.067,-0.114,2.495,0.969,1504,1482,1858,1504,-0.076,-0.097,2.431,1,81,0,-0.003,-0.000,-0.033,-0.037,-0.007,-0.007,0.095
52.374288000,0.237806000,0.479980,43,70.916954,1861,-0.0057,-0.107,2.503,0.874,0.036,0.017,0.016,0.006,0.001,0.029,0.371,-0.015,-0.045,-0.114,2.495,0.969,1504,1480,1859,1504,-0.083,-0.104,2.550,1,81,0,-0.004,-0.000,-0.036,-0.040,-0.007,-0.007,0.095
52.385967000,0.249485000,0.489990,43,220.604462,1862,0.0017,-0.107,2.503,0.874,0.035,0.015,0.016,0.008,0.002,0.031,0.314,0.017,0.017,-0.114,2.495,0.969,1504,1481,1859,1504,-0.091,-0.111,2.669,1,81,0,-0.004,-0.000,-0.035,-0.039,-0.008,-0.007,0.095
52.395531000,0.259049000,0.499878,43,85.682465,1863,-0.0003,-0.106,2.503,0.874,0.033,0.016,0.016,0.008,0.002,0.031,0.241,0.008,0.010,-0.114,2.495,0.969,1504,1482,1859,1504,-0.099,-0.119,2.787,1,81,0,-0.004,-0.000,-0.033,-0.038,-0.008,-0.008,0.095
52.404336000,0.267854000,0.510132,43,104.646294,1864,-0.0015,-0.106,2.503,0.874,0.034,0.015,0.016,0.008,0.000,0.031,0.185,-0.025,0.013,-0.114,2.495,0.969,1504,1482,1858,1504,-0.107,-0.126,2.906,1,81,0,-0.004,-0.000,-0.034,-0.038,-0.008,-0.008,0.095
52.419322000,0.282840000,0.519897,43,113.675117,1865,0.0052,-0.106,2.503,0.875,0.035,0.014,0.017,0.008,-0.002,0.031,0.141,-0.067,0.008,-0.114,2.495,0.969,1504,1481,1859,1504,-0.116,-0.134,3.024,1,81,0,-0.004,-0.000,-0.035,-0.039,-0.009,-0.008,0.095
52.432419000,0.295937000,0.530029,43,66.764587,1866,0.0030,-0.105,2.503,0.875,0.033,0.010,0.019,0.006,-0.002,0.033,0.042,-0.069,0.043,-0.114,2.495,0.969,1503,1482,1858,1504,-0.125,-0.142,3.142,1,81,0,-0.005,-0.000,-0.033,-0.038,-0.009,-0.008,0.094
52.442443000,0.305961000,0.540039,43,76.388359,1867,0.0000,-0.105,2.503,0.875,0.033,0.009,0.021,0.004,-0.002,0.033,-0.017,-0.051,0.026,-0.114,2.495,0.969,1503,1482,1857,1504,-0.134,-0.150,3.259,1,81,0,-0.005,-0.000,-0.033,-0.038,-0.009,-0.008,0.094
52.446843000,0.310361000,0.550537,43,99.830292,1868,-0.0061,-0.104,2.504,0.875,0.040,0.014,0.016,0.009,-0.004,0.030,0.114,-0.072,-0.049,-0.114,2.495,0.969,1504,1478,1858,1504,-0.144,-0.158,3.377,1,81,0,-0.005,-0.000,-0.040,-0.045,-0.010,-0.008,0.094
52.457887000,0.321405000,0.559937,43,227.531281,1869,0.0016,-0.104,2.504,0.875,0.042,0.014,0.015,0.010,-0.004,0.030,0.102,-0.059,-0.027,-0.114,2.495,0.969,1504,1477,1858,1504,-0.155,-0.166,3.494,1,81,0,-0.005,-0.000,-0.042,-0.047,-0.010,-0.008,0.094
52.463434000,0.326952000,0.568848,43,90.596123,1870,-0.0034,-0.103,2.504,0.875,0.045,0.018,0.018,0.008,-0.004,0.030,0.039,-0.060,-0.026,-0.114,2.495,0.969,1505,1476,1857,1504,-0.166,-0.175,3.611,1,81,0,-0.005,-0.000,-0.045,-0.050,-0.011,-0.008,0.094
52.476369000,0.339887000,0.579468,43,180.505417,1871,0.0023,-0.103,2.504,0.876,0.042,0.018,0.020,0.007,-0.004,0.030,0.002,-0.036,-0.015,-0.114,2.495,0.969,1505,1477,1856,1504,-0.177,-0.183,3.728,1,81,0,-0.006,-0.000,-0.042,-0.047,-0.011,-0.009,0.093
52.486232000,0.349750000,0.589844,43,77.363457,1872,-0.0005,-0.103,2.504,0.876,0.040,0.018,0.023,0.006,-0.005,0.030,-0.037,-0.054,-0.021,-0.114,2.495,0.969,1505,1478,1855,1504,-0.189,-0.192,3.844,1,81,0,-0.006,-0.000,-0.040,-0.046,-0.012,-0.009,0.093
52.496586000,0.360104000,0.599976,43,101.471336,1873,0.0002,-0.102,2.505,0.876,0.037,0.019,0.024,0.004,-0.005,0.030,-0.065,-0.039,-0.011,-0.114,2.495,0.969,1505,1479,1854,1504,-0.201,-0.201,3.960,1,81,0,-0.006,-0.000,-0.037,-0.044,-0.012,-0.009,0.093
52.505518000,0.369036000,0.609985,43,96.646370,1874,-0.0011,-0.102,2.505,0.877,0.037,0.018,0.026,0.003,-0.005,0.029,-0.076,-0.035,-0.030,-0.114,2.495,0.969,1505,1480,1854,1504,-0.213,-0.210,4.076,1,81,0,-0.006,-0.000,-0.037,-0.043,-0.012,-0.009,0.092
52.518488000,0.382006000,0.619873,43,112.044815,1875,0.0031,-0.102,2.505,0.877,0.037,0.017,0.028,0.002,-0.006,0.028,-0.084,-0.046,-0.060,-0.114,2.495,0.969,1504,1479,1853,1503,-0.225,-0.220,4.191,1,81,0,-0.006,-0.000,-0.037,-0.043,-0.013,-0.009,0.092
52.534481000,0.397999000,0.629761,43,77.130737,1876,0.0061,-0.101,2.505,0.877,0.037,0.016,0.029,0.002,-0.007,0.026,-0.072,-0.050,-0.093,-0.114,2.495,0.969,1504,1479,1852,1503,-0.238,-0.229,4.306,1,81,0,-0.007,-0.000,-0.037,-0.043,-0.013,-0.009,0.092
52.540886000,0.404404000,0.640015,43,62.554737,1877,-0.0039,-0.101,2.505,0.878,0.037,0.016,0.030,0.003,-0.009,0.024,-0.027,-0.095,-0.118,-0.114,2.495,0.969,1504,1479,1851,1503,-0.252,-0.239,4.420,1,81,0,-0.007,-0.000,-0.037,-0.044,-0.013,-0.010,0.091
52.548314000,0.411832000,0.649902,43,156.323273,1878,-0.0025,-0.101,2.505,0.878,0.037,0.017,0.030,0.004,-0.011,0.022,0.024,-0.106,-0.121,-0.114,2.495,0.969,1505,1479,1851,1502,-0.266,-0.249,4.534,1,81,0,-0.007,-0.000,-0.037,-0.044,-0.014,-0.010,0.091
52.558500000,0.422018000,0.660034,43,134.734573,1879,-0.0000,-0.100,2.505,0.878,0.035,0.018,0.031,0.006,-0.011,0.021,0.065,-0.093,-0.131,-0.114,2.495,0.969,1505,1480,1851,1502,-0.280,-0.259,4.648,1,81,0,-0.007,-0.000,-0.035,-0.042,-0.014,-0.010,0.091
52.570290000,0.433808000,0.670044,43,98.823997,1880,0.0018,-0.100,2.506,0.879,0.027,0.016,0.034,0.002,-0.009,0.020,-0.056,-0.016,-0.118,-0.114,2.495,0.969,1504,1484,1849,1502,-0.294,-0.269,4.761,1,81,0,-0.007,-0.000,-0.027,-0.035,-0.014,-0.010,0.090
52.574610000,0.438128000,0.679932,43,84.882439,1881,-0.0056,-0.100,2.506,0.879,0.030,0.016,0.032,0.005,-0.010,0.019,0.041,-0.046,-0.111,-0.114,2.495,0.969,1505,1482,1849,1502,-0.308,-0.279,4.873,1,81,0,-0.007,-0.000,-0.030,-0.038,-0.014,-0.010,0.090
52.587283000,0.450801000,0.690063,43,231.749710,1882,0.0025,-0.100,2.506,0.879,0.029,0.017,0.033,0.006,-0.011,0.019,0.059,-0.051,-0.086,-0.114,2.495,0.969,1505,1483,1849,1502,-0.323,-0.290,4.986,1,81,0,-0.007,-0.000,-0.029,-0.037,-0.015,-0.011,0.090
52.594526000,0.458044000,0.699951,43,78.945290,1883,-0.0027,-0.099,2.506,0.880,0.027,0.017,0.033,0.006,-0.011,0.018,0.025,-0.044,-0.079,-0.114,2.495,0.969,1505,1484,1849,1502,-0.338,-0.300,5.097,1,81,0,-0.007,-0.000,-0.027,-0.035,-0.015,-0.011,0.089
52.606421000,0.469939000,0.710205,43,138.216995,1884,0.0016,-0.099,2.506,0.880,0.024,0.015,0.032,0.005,-0.010,0.018,-0.004,-0.014,-0.066,-0.114,2.495,0.969,1504,1486,1849,1502,-0.353,-0.311,5.209,1,81,0,-0.008,-0.000,-0.024,-0.032,-0.015,-0.011,0.089
52.616901000,0.480419000,0.719482,43,84.132591,1885,0.0012,-0.099,2.506,0.880,0.018,0.012,0.036,0.001,-0.010,0.018,-0.102,0.009,-0.057,-0.114,2.495,0.969,1504,1488,1847,1502,-0.368,-0.322,5.320,1,81,0,-0.008,-0.000,-0.018,-0.026,-0.015,-0.011,0.089
52.637075000,0.500593000,0.729980,43,95.501862,1886,0.0097,-0.099,2.506,0.881,0.018,0.012,0.034,0.003,-0.010,0.017,-0.037,0.006,-0.068,-0.114,2.495,0.969,1504,1488,1847,1502,-0.383,-0.333,5.430,1,81,0,-0.008,-0.000,-0.018,-0.026,-0.015,-0.011,0.088
52.646521000,0.510039000,0.739990,43,49.581039,1887,-0.0006,-0.099,2.506,0.881,0.018,0.012,0.032,0.003,-0.010,0.017,-0.012,-0.001,-0.048,-0.114,2.495,0.969,1504,1489,1848,1502,-0.399,-0.344,5.540,1,81,0,-0.008,-0.000,-0.018,-0.026,-0.015,-0.011,0.088
52.646863000,0.510381000,0.749634,43,105.954651,1888,-0.0093,-0.099,2.507,0.881,0.023,0.013,0.028,0.008,-0.011,0.017,0.105,-0.034,-0.041,-0.114,2.495,0.969,1504,1486,1849,1502,-0.415,-0.355,5.650,1,81,0,-0.008,-0.000,-0.023,-0.031,-0.016,-0.011,0.088
52.658499000,0.522017000,0.760010,43,2967.359131,1889,0.0013,-0.098,2.507,0.881,0.025,0.011,0.028,0.010,-0.014,0.015,0.125,-0.085,-0.065,-0.114,2.495,0.969,1504,1485,1849,1502,-0.431,-0.366,5.760,1,81,0,-0.008,-0.000,-0.025,-0.033,-0.016,-0.011,0.088
52.669410000,0.532928000,0.770020,43,85.962349,1890,0.0009,-0.098,2.507,0.882,0.023,0.008,0.029,0.010,-0.015,0.014,0.092,-0.096,-0.076,-0.114,2.495,0.969,1503,1486,1848,1501,-0.447,-0.378,5.869,1,81,0,-0.008,-0.000,-0.023,-0.031,-0.016,-0.011,0.087
52.677299000,0.540817000,0.779907,43,91.717873,1891,-0.0020,-0.098,2.507,0.882,0.021,0.005,0.030,0.008,-0.016,0.013,0.039,-0.094,-0.077,-0.114,2.495,0.969,1503,1487,1847,1501,-0.463,-0.389,5.978,1,81,0,-0.008,-0.000,-0.021,-0.030,-0.016,-0.011,0.087
52.684606000,0.548124000,0.789673,43,126.855255,1892,-0.0025,-0.098,2.507,0.882,0.019,0.004,0.031,0.007,-0.016,0.013,-0.001,-0.085,-0.077,-0.114,2.495,0.969,1502,1488,1848,1501,-0.480,-0.400,6.087,1,81,0,-0.008,-0.000,-0.019,-0.028,-0.017,-0.011,0.087
52.698414000,0.561932000,0.799927,43,137.023849,1893,0.0035,-0.098,2.507,0.883,0.015,0.001,0.034,0.003,-0.015,0.012,-0.112,-0.037,-0.076,-0.114,2.495,0.969,1502,1490,1846,1501,-0.497,-0.411,6.195,1,81,0,-0.008,-0.000,-0.015,-0.024,-0.017,-0.011,0.086
52.704453000,0.567971000,0.809937,43,72.463768,1894,-0.0040,-0.098,2.507,0.883,0.014,0.002,0.032,0.003,-0.016,0.011,-0.086,-0.043,-0.070,-0.114,2.495,0.969,1502,1490,1846,1501,-0.513,-0.422,6.302,1,81,0,-0.008,-0.001,-0.014,-0.023,-0.017,-0.011,0.086
52.715965000,0.579483000,0.819946,43,165.837479,1895,0.0015,-0.098,2.507,0.883,0.014,0.003,0.031,0.003,-0.017,0.012,-0.057,-0.062,-0.040,-0.114,2.495,0.969,1502,1490,1846,1501,-0.530,-0.434,6.409,1,81,0,-0.008,-0.001,-0.014,-0.023,-0.017,-0.011,0.086
52.724287000,0.587805000,0.829834,43,86.926285,1896,-0.0016,-0.097,2.507,0.884,0.018,0.005,0.029,0.006,-0.021,0.011,0.039,-0.151,-0.046,-0.114,2.495,0.969,1503,1488,1847,1501,-0.548,-0.445,6.516,1,81,0,-0.009,-0.001,-0.018,-0.027,-0.017,-0.011,0.086
52.741083000,0.604601000,0.839600,43,120.279045,1897,0.0070,-0.097,2.507,0.884,0.018,0.006,0.027,0.008,-0.023,0.010,0.070,-0.153,-0.061,-0.114,2.495,0.969,1503,1488,1847,1501,-0.565,-0.456,6.623,1,81,0,-0.009,-0.001,-0.018,-0.028,-0.017,-0.011,0.085
52.756770000,0.620288000,0.849731,43,59.569904,1898,0.0055,-0.097,2.507,0.884,0.018,0.008,0.028,0.008,-0.024,0.010,0.067,-0.152,-0.063,-0.114,2.495,0.969,1503,1488,1847,1501,-0.582,-0.468,6.729,1,81,0,-0.009,-0.001,-0.018,-0.027,-0.018,-0.012,0.085
52.767357000,0.630875000,0.859863,43,63.775509,1899,0.0004,-0.097,2.507,0.884,0.017,0.009,0.028,0.009,-0.025,0.008,0.058,-0.133,-0.073,-0.114,2.495,0.969,1503,1489,1846,1501,-0.600,-0.480,6.835,1,81,0,-0.009,-0.001,-0.017,-0.026,-0.018,-0.012,0.085
52.767700000,0.631218000,0.869873,43,94.544769,1900,-0.0097,-0.097,2.507,0.885,0.014,0.009,0.028,0.008,-0.024,0.007,0.037,-0.079,-0.092,-0.114,2.495,0.969,1504,1490,1846,1500,-0.618,-0.492,6.940,1,81,0,-0.009,-0.001,-0.014,-0.023,-0.018,-0.012,0.084
52.775039000,0.638557000,0.880005,43,2958.579834,1901,-0.0028,-0.097,2.507,0.885,0.013,0.010,0.028,0.008,-0.023,0.006,0.020,-0.040,-0.099,-0.114,2.495,0.969,1504,1491,1846,1500,-0.636,-0.503,7.046,1,81,0,-0.009,-0.001,-0.013,-0.022,-0.018,-0.012,0.084
52.784443000,0.647961000,0.890015,43,136.332657,1902,-0.0006,-0.097,2.508,0.885,0.008,0.011,0.032,0.004,-0.022,0.005,-0.075,0.000,-0.086,-0.114,2.495,0.969,1504,1493,1845,1500,-0.653,-0.516,7.150,1,81,0,-0.009,-0.001,-0.008,-0.017,-0.018,-0.012,0.084
52.794750000,0.658268000,0.899048,43,106.428268,1903,0.0013,-0.097,2.508,0.886,0.009,0.012,0.033,0.004,-0.022,0.005,-0.064,0.015,-0.075,-0.114,2.495,0.969,1504,1493,1844,1500,-0.671,-0.528,7.255,1,81,0,-0.009,-0.001,-0.009,-0.018,-0.018,-0.012,0.083
52.804911000,0.668429000,0.909180,43,97.087379,1904,0.0000,-0.096,2.508,0.886,0.014,0.014,0.032,0.009,-0.023,0.004,0.059,-0.018,-0.076,-0.114,2.495,0.969,1505,1490,1844,1500,-0.689,-0.540,7.358,1,81,0,-0.009,-0.001,-0.014,-0.024,-0.018,-0.012,0.083
52.817220000,0.680738000,0.919922,43,98.473656,1905,0.0016,-0.096,2.508,0.886,0.015,0.016,0.032,0.010,-0.024,0.004,0.072,-0.033,-0.058,-0.114,2.495,0.969,1505,1490,1844,1500,-0.708,-0.553,7.462,1,81,0,-0.009,-0.001,-0.015,-0.025,-0.018,-0.013,0.083
52.831518000,0.695036000,0.929932,43,81.294205,1906,0.0043,-0.096,2.508,0.887,0.013,0.017,0.034,0.008,-0.023,0.005,0.014,-0.006,-0.031,-0.114,2.495,0.969,1505,1490,1842,1500,-0.726,-0.566,7.565,1,81,0,-0.009,-0.001,-0.013,-0.023,-0.018,-0.013,0.082
52.844081000,0.707599000,0.939941,43,69.964317,1907,0.0025,-0.096,2.509,0.887,0.012,0.019,0.035,0.006,-0.023,0.005,-0.052,-0.002,-0.021,-0.114,2.495,0.969,1506,1491,1841,1500,-0.744,-0.579,7.667,1,81,0,-0.009,-0.001,-0.012,-0.022,-0.018,-0.013,0.082
52.844938000,0.708456000,0.950195,43,79.649544,1908,-0.0094,-0.096,2.509,0.887,0.012,0.018,0.036,0.004,-0.023,0.005,-0.078,-0.014,-0.010,-0.114,2.495,0.969,1506,1491,1841,1500,-0.763,-0.592,7.769,1,81,0,-0.009,-0.001,-0.012,-0.022,-0.019,-0.013,0.082
52.855868000,0.719386000,0.959961,43,1177.856323,1909,0.0012,-0.096,2.509,0.888,0.012,0.018,0.036,0.003,-0.024,0.005,-0.083,-0.032,-0.011,-0.114,2.495,0.969,1506,1491,1840,1500,-0.782,-0.605,7.871,1,81,0,-0.009,-0.001,-0.012,-0.022,-0.019,-0.013,0.081
52.872699000,0.736217000,0.969971,43,91.541557,1910,0.0068,-0.096,2.509,0.888,0.011,0.018,0.039,-0.002,-0.024,0.004,-0.188,-0.024,-0.018,-0.114,2.495,0.969,1506,1492,1839,1500,-0.801,-0.619,7.972,1,81,0,-0.009,-0.001,-0.011,-0.021,-0.019,-0.014,0.081
52.880375000,0.743893000,0.980347,43,59.445965,1911,-0.0027,-0.095,2.509,0.889,0.012,0.019,0.038,-0.003,-0.025,0.004,-0.173,-0.039,-0.017,-0.114,2.495,0.969,1506,1491,1840,1500,-0.820,-0.633,8.072,1,81,0,-0.009,-0.001,-0.012,-0.022,-0.019,-0.014,0.080
52.884816000,0.748334000,0.989990,43,130.378098,1912,-0.0052,-0.095,2.509,0.889,0.016,0.020,0.035,-0.001,-0.027,0.004,-0.065,-0.074,-0.022,-0.114,2.495,0.969,1506,1489,1840,1500,-0.839,-0.647,8.172,1,81,0,-0.010,-0.001,-0.016,-0.027,-0.019,-0.014,0.080
52.895994000,0.759512000,1.000000,43,225.529999,1913,0.0012,-0.095,2.510,0.889,0.018,0.019,0.034,0.001,-0.028,0.003,-0.010,-0.075,-0.049,-0.114,2.495,0.969,1506,1488,1840,1500,-0.858,-0.661,8.272,1,81,0,-0.010,-0.001,-0.018,-0.029,-0.019,-0.014,0.080
